@relation studySample_30

@attribute -0.6516242982752738 numeric
@attribute -0.6489283164800124 numeric
@attribute -0.19971725201063034 numeric
@attribute -0.671316616861742 numeric
@attribute 0.6130707948692508 numeric
@attribute -0.6479121363762308 numeric
@attribute -0.14817488206053933 numeric
@attribute 0.5255649184813077 numeric
@attribute 0.3354948938511434 numeric
@attribute -0.3234530258868131 numeric
@attribute 0.10921566415932948 numeric
@attribute 0.10383979353829553 numeric
@attribute 0.25434242342084834 numeric
@attribute -0.2024335939326693 numeric
@attribute -0.046423739233244415 numeric
@attribute -0.9193111332401696 numeric
@attribute -0.6125826398661102 numeric
@attribute 0.5680280787042172 numeric
@attribute -0.004053210112152372 numeric
@attribute -0.05526006763874264 numeric
@attribute -0.0747596316166047 numeric
@attribute -0.5703126460537884 numeric
@attribute 0.013396437210287382 numeric
@attribute -0.42938105301600404 numeric
@attribute -0.38091881692169494 numeric
@attribute 1.1485674336525316 numeric
@attribute 0.02278552717455873 numeric
@attribute 0.18514911571691492 numeric
@attribute -0.07656603322748678 numeric
@attribute 0.7146560768466039 numeric
@attribute 'very not sure' {'very not sure','not sure','little not sure','little sure',sure,'very sure'}

@data
0.222937,0.209406,-0.000899,-0.09232,-0.231953,-0.188526,0.475894,0.032155,-0.214419,-0.739845,0.127373,-0.043736,0.395065,0.27811,0.42125,-0.426244,0.146287,1.690898,-2.006619,-0.516046,-1.551861,0.255194,0.952905,-0.25906,-0.35035,-1.361707,-0.075274,1.190743,-0.395551,1.120394,'very sure'
0.351653,0.580725,-0.963904,0.412511,-0.131955,0.026043,-1.666906,0.373997,1.766646,0.194708,-0.599291,0.463977,-0.27796,-0.481633,-0.457874,-0.587695,-1.23336,0.145283,0.597981,0.144514,0.341465,-1.497832,-0.181629,0.511349,-0.331751,1.273628,-1.201604,0.331382,0.432041,-0.196925,'very sure'
-0.118532,1.382192,0.772521,1.13351,-1.56813,-0.43615,-4.136422,-1.195771,3.102756,4.561741,-0.426143,0.343358,-0.381309,-0.146127,-3.591886,-1.172636,1.788567,2.113095,2.566856,0.102936,-0.362435,-3.748772,0.69563,1.457375,3.238072,0.151755,3.171706,-0.959449,2.41696,1.487866,'very sure'
-0.011079,1.440214,1.629525,-0.079306,-1.152319,-0.91846,-0.040129,-0.48995,0.417623,0.037334,-0.447,0.296322,1.049086,0.227522,-0.048554,-0.795412,3.653484,3.878486,1.328161,-1.30725,-1.451044,2.309869,1.848782,-0.221272,-0.59959,-0.394098,2.377827,2.220105,0.391313,1.214797,'very sure'
0.290404,0.450055,0.707105,-0.469581,-0.007774,-0.677356,-0.116417,-0.021045,-0.245385,-0.000053,0.380428,-0.251669,-0.312411,-0.195245,-0.238136,0.890766,0.300474,0.478679,-0.69203,-0.663514,-0.584353,-0.230182,0.607894,-1.071665,0.216079,0.484932,-0.846711,-0.615243,-0.547809,-0.25382,'very sure'
0.141874,0.66592,0.474807,0.128439,-0.9682,-1.305206,-0.843783,-0.295209,0.840411,0.049143,-0.79921,0.305944,-0.343461,-2.054998,-2.406415,0.383178,0.797392,0.424151,-0.448383,-2.333035,-0.796747,-0.777626,-2.537934,-0.055613,-1.148527,-2.995241,-0.745149,-1.516237,-3.503296,-2.654912,'very sure'
-0.64203,0.858114,3.233444,-0.955913,-1.005314,-0.091642,-5.116206,-3.568786,0.277896,3.807916,2.92923,1.225118,3.356202,-1.333185,-5.003576,1.017048,-1.887517,1.784063,-2.368472,1.403423,-2.657516,-2.722393,-1.146343,1.67735,1.888759,3.474208,-0.14426,1.590177,0.172659,-5.731015,'very sure'
-0.309473,0.190312,0.561168,0.135272,0.049721,0.989424,-0.579696,-1.394407,0.368421,-0.290537,0.554741,1.496154,0.817818,2.923863,0.401132,0.877483,-1.309963,0.272535,1.421642,1.246467,0.667083,0.761817,-0.398568,0.809876,2.334053,0.226403,1.199043,-0.092497,3.513649,-0.79435,'very sure'
0.837187,-0.986619,0.863446,0.745555,1.218788,0.412906,-1.790756,0.256357,1.922987,-0.344966,1.101401,1.473135,-0.609367,2.464362,0.89615,0.145141,-3.098284,0.874285,-0.813462,4.108053,3.58045,-2.473014,-0.83288,3.22738,-0.180916,0.070279,0.850821,0.666119,3.175507,1.425266,'very sure'
0.791712,0.389074,2.805034,-2.240904,1.701479,-2.003287,-1.388837,-0.334463,1.087945,1.380083,3.069237,2.765602,-0.503427,1.627877,0.158354,0.559576,-1.908705,2.894464,-3.621867,4.107294,-0.26673,-3.745576,1.063928,3.363619,3.840485,5.789253,2.068466,0.543439,4.122747,1.657372,'very sure'
0.050882,-2.440904,-2.640978,1.627303,0.544164,1.086176,0.791641,2.429269,2.353702,-1.887761,-0.342853,-0.778523,-0.851307,0.781565,2.495938,-1.788464,-0.179402,-4.914004,1.270298,-0.121988,-0.536976,3.602629,-1.550637,1.425617,-2.221171,-3.128022,-1.151425,-0.412349,-0.074034,1.662908,'very sure'
-0.391423,-0.146531,-1.415435,1.019081,0.135353,0.398632,0.689176,-0.149583,-0.632048,-0.180485,0.089129,0.850604,-0.417075,0.4151,-0.563629,-0.367365,-1.651294,-1.981392,1.016737,0.320336,-1.416787,1.139099,-0.69624,0.165001,-0.111063,-3.074386,0.540842,-1.202895,0.682095,-1.969359,'very sure'
-0.281888,0.810416,0.116973,0.360531,-0.636879,-0.419058,-0.353956,0.055749,0.242674,0.393688,-0.812273,-0.572353,0.844822,-1.213045,-2.025631,0.165195,1.902412,-1.352621,1.056707,-1.24271,-0.350278,-0.041267,-0.230914,0.819064,-0.713983,-0.418581,-1.517948,1.538494,-0.770206,-1.959958,'very sure'
-0.368314,0.034111,1.210121,-1.6114,-0.550809,-1.607883,-0.275825,-0.239618,-0.086059,-0.091399,0.00906,-0.867266,1.387974,-0.761216,-1.295348,-0.10098,0.362632,2.968929,-2.836499,-1.299873,-3.317726,-0.495094,1.417847,-0.25017,-1.515426,2.566011,-0.54897,1.875462,0.167456,-1.953122,'very sure'
0.01497,0.944594,-0.507304,0.59154,-0.612706,-0.719249,-0.778786,-1.21589,-1.617815,1.925733,0.703383,-1.26862,-0.568451,-2.496429,-2.147951,-0.635958,0.86991,-0.211847,0.203383,-3.589354,-1.27985,-2.379842,-2.032371,0.577753,-1.174195,2.46145,-0.821943,-2.595265,-2.799189,-0.79287,'very sure'
0.173058,0.452267,0.582769,0.002451,-0.605766,-0.655662,0.099215,-0.231189,-0.344011,0.798412,0.523447,0.102776,0.738081,-0.532993,-1.03762,0.768637,-0.755652,1.403707,0.330491,0.885123,-0.603003,0.34066,0.130074,-1.960997,-0.596371,0.687234,-0.336358,0.76733,-0.025257,-2.085392,'very sure'
0.542342,1.40673,1.781124,-0.300103,-1.360445,-1.006036,-0.116903,-1.073511,-0.578752,-0.127234,-0.507882,1.436116,-2.02081,-0.160776,-1.720615,-0.273283,3.632006,2.805533,0.077332,-2.129618,-2.098147,0.332247,-1.507377,1.885152,-0.145568,0.73863,4.441529,-1.053694,-0.390141,-1.048327,'very sure'
0.762015,0.010402,-0.364811,0.562146,1.015227,-0.026316,0.713813,0.336879,-3.887273,-0.003859,2.475746,2.926538,0.90384,0.83996,-5.076668,3.491257,0.052753,0.637541,1.750739,-1.518462,-3.307082,3.237307,3.749354,-5.741877,1.287634,0.645201,2.238148,2.423597,4.109752,-3.003999,'very sure'
-0.561627,-0.131074,-0.323879,0.302932,0.292394,0.460966,0.642938,0.073802,0.195238,-1.480916,0.072826,0.571841,0.880078,0.258185,-0.303566,1.455905,2.152061,1.139416,0.049376,-1.083078,0.967588,0.478125,-0.341746,-0.686066,-3.107731,-0.200568,-0.743386,0.656098,-1.825232,-0.825952,'very sure'
-0.761066,-0.401191,-0.51403,0.879459,-0.130444,0.57995,-0.742096,0.276995,0.253208,0.627752,-0.407519,-1.339989,3.752911,1.219577,-1.315826,-0.499565,-1.678135,1.642072,1.021622,0.835738,-1.580945,2.514467,0.850943,-1.697079,-0.548017,2.304918,-1.425746,4.826562,1.977952,-0.5911,'very sure'
-0.258897,0.410705,-0.094473,0.353417,-0.0389,0.103759,0.375137,-0.379235,-0.195139,0.713673,-0.14951,0.475362,0.202096,-0.290262,-0.24771,-0.336254,1.051829,0.807166,0.116535,-0.313518,-0.398767,1.375985,-0.59902,0.061247,-0.504988,-0.89881,1.410942,0.700153,0.11987,0.483298,'very sure'
0.31429,-0.72017,-2.150674,0.508232,-1.020926,1.648489,0.775454,0.984363,0.793566,-1.876077,0.403893,1.543141,0.924686,1.290653,0.38477,-0.024095,-1.436211,-1.428002,1.722477,-0.329089,-0.212314,-0.315561,-1.759852,1.451931,-1.361748,-0.590141,2.599097,0.026049,3.218886,-1.973344,'very sure'
-0.130432,-0.628174,0.645652,-0.831324,-0.14917,-0.78844,-0.01422,0.302665,1.285024,-0.031808,-0.865086,-0.144875,0.111288,0.681017,-1.129093,2.156448,-1.993347,-0.0845,-0.277664,-0.921101,-1.606571,0.513637,-1.14351,1.345175,2.087211,-1.771884,0.045945,-0.394691,2.883567,-2.911061,'very sure'
-0.441002,-1.464557,-1.359649,-0.327061,2.152361,-0.760678,-0.469117,1.538312,1.74682,-1.718804,-0.862493,1.876747,0.612172,-0.178822,-0.894327,2.597908,-0.798056,-0.062121,-1.762856,7.817976,1.694362,-3.322268,0.9574,0.354268,-2.468542,-0.008102,1.217568,2.170254,-1.324318,-2.979501,'very sure'
0.838325,0.193856,3.584596,1.962002,-1.418787,7.603197,-0.786966,10.51591,-3.35431,-1.5108,-0.547965,0.487319,12.700632,7.654092,-29.564349,15.818518,-3.871384,6.475629,0.148146,2.763185,-1.489077,-0.106799,9.086151,-5.663832,-3.080311,-3.914429,-0.154279,10.170281,16.054895,-24.708411,'very sure'
1.536268,0.031103,3.319914,2.204325,-1.01419,7.334487,1.394562,12.483009,-4.747554,-3.085185,0.089474,2.126954,14.392493,7.301435,-33.358278,15.524711,-2.694051,6.078978,1.097994,1.87371,-0.902289,0.453036,8.551871,-5.447981,-6.545309,-4.508139,0.578688,10.662885,14.031544,-24.767752,'very sure'
0.294815,-1.975167,-1.190267,0.017282,1.451483,0.003145,-0.718766,1.722098,0.88397,-0.736618,0.144099,0.288849,-0.083603,0.484551,-1.069415,-1.739481,-3.737897,0.069009,-1.291845,3.072919,0.971045,-0.510339,0.819403,0.322044,-0.425024,0.311855,1.236871,-1.490147,1.420459,1.156463,'very sure'
-0.093446,-2.792801,0.057795,-0.514912,-0.24708,1.007358,1.2253,-0.034138,-2.445934,-1.712025,0.260383,0.716677,-2.661444,2.343638,2.02342,-4.216828,-0.278649,-6.787599,0.139297,-0.032949,-0.443563,4.507127,-3.193461,4.031363,0.344449,-1.580165,3.632984,-3.516318,2.733332,2.61325,'very sure'
0.175731,-0.880402,-0.041185,-0.559966,1.267697,-0.904521,0.169365,1.913829,1.608276,-1.45991,0.267204,0.276849,-0.180123,0.367652,-0.06537,-1.968307,-3.222501,-0.803031,-1.36296,4.045976,0.905941,-0.061174,2.895191,-0.28754,1.031864,3.819724,-0.336067,-0.549371,0.27909,1.723853,'very sure'
-7.275032,1.657429,-3.531254,5.337836,-2.590408,3.197503,-3.868795,7.175032,0.356365,3.319166,-6.712735,-10.696618,3.855918,5.174364,-12.139504,-0.615904,-2.558742,-0.292603,7.29345,4.835939,5.066232,-4.403612,11.129078,-6.296076,3.250108,10.679046,-6.958782,-1.971439,6.999274,-4.693548,'very sure'
-0.789863,0.299061,-0.036965,0.019151,1.619228,-0.00796,-0.711385,-1.060114,0.933755,1.466477,1.995223,0.871809,1.363014,1.571081,-1.114797,0.874125,-4.39736,-5.266275,-0.594422,4.646376,-2.733633,-0.705753,-2.980243,4.689862,4.151643,3.257693,-1.279597,-0.087327,3.565913,-5.827292,'very sure'
-0.407422,0.444922,0.634727,0.288428,-0.108657,-0.582822,1.286718,1.902146,0.031808,-1.719525,-0.377256,-0.282128,1.564352,1.029786,-3.952035,3.359137,1.370671,0.920852,0.04953,-1.176113,-3.4713,1.621758,-0.326401,0.542007,-2.202287,-1.529935,-1.110189,2.409774,1.074666,-6.119604,'very sure'
0.632867,0.246455,0.475706,1.375806,-0.743519,0.516238,0.939392,0.800096,0.243042,-1.373492,-0.801401,-1.152571,0.012996,1.463074,-1.550242,1.304759,-0.577657,1.602404,0.41488,-0.401001,0.620496,-1.290411,0.825292,-0.213545,-1.299816,0.912071,-1.259936,1.111843,1.000228,-2.02636,'very sure'
-18.830002,-11.347757,4.005748,2.144155,9.798754,16.785874,2.839421,11.876146,-12.361643,-5.335384,17.838575,-12.430298,26.636899,16.599689,-11.356273,4.511109,-19.26853,18.043432,-1.208075,14.71899,2.910594,-5.266495,23.039804,-22.435386,-1.320067,24.336251,-9.421773,18.26137,7.729385,-7.378247,'very sure'
-18.830002,-11.347757,4.005748,2.144155,9.798754,16.785874,2.839421,11.876146,-12.361643,-5.335384,17.838575,-12.430298,26.636899,16.599689,-11.356273,4.511109,-19.26853,18.043432,-1.208075,14.71899,2.910594,-5.266495,23.039804,-22.435386,-1.320067,24.336251,-9.421773,18.26137,7.729385,-7.378247,'very sure'
0.089551,-0.317105,0.600559,0.06814,0.588488,-0.632199,0.014933,1.33311,0.375775,-0.051022,-0.203088,0.011794,0.999646,0.458363,-3.662541,2.782958,-0.181525,0.011963,0.260043,-0.033295,-2.617656,0.320844,-0.14295,-0.04004,0.278841,-0.339699,-0.179875,1.129865,1.998115,-4.957347,'very sure'
-0.298605,-0.985036,2.407488,-2.411842,1.285445,-1.443555,-1.407107,0.542579,0.929624,0.700679,0.89814,0.411055,0.972089,1.801672,-0.849069,2.015913,-3.074302,3.695418,-3.897698,2.797311,-0.308314,-2.757323,0.346714,1.407244,1.274705,0.597634,0.621351,0.912124,4.056292,-0.854778,'very sure'
-1.263267,-1.403652,0.579909,-0.457589,-0.496361,1.35536,-1.024116,0.899612,-2.140337,2.060211,0.512105,-1.441277,3.478787,-1.037983,-5.601079,4.220727,0.609158,3.426399,-0.113951,-1.010841,0.526272,-0.799392,2.700168,-4.819075,-0.146716,0.23536,1.873477,1.766771,1.217274,-4.535375,'very sure'
-0.262283,1.762548,0.329084,0.786531,0.079033,-0.290266,1.556263,0.426757,-2.476051,1.28761,2.332307,-0.314107,-0.476106,-1.379901,-1.250431,0.919398,1.368397,3.110274,-1.061198,2.204034,-1.540367,-0.261947,4.21234,-2.967971,-0.779629,4.0119,-1.839679,0.565664,-3.583509,-0.925918,'very sure'
-1.473066,-1.060917,1.482841,-2.301517,2.220292,-1.634624,-2.296288,0.973313,-0.58624,1.623027,2.370656,-1.556738,0.756426,0.632034,-2.614652,0.772621,-1.877083,2.238008,-2.656828,3.96499,0.917151,-4.265973,3.782886,0.180918,0.703884,3.204475,0.405671,-0.23701,2.70896,-1.610084,'very sure'
-0.254259,-0.122403,1.214251,0.518041,-1.449804,0.941173,-1.327266,1.1187,-0.530121,-1.342622,-0.253342,-0.089561,4.795666,2.135844,-6.309972,2.725943,3.767204,7.475777,-0.714553,-5.030926,-1.633295,-1.425431,2.225631,-0.979724,-4.632806,1.824577,1.692562,4.106259,0.029632,-5.393602,'very sure'
0.539471,0.78126,1.53694,0.470045,0.200244,-0.462145,0.807732,-0.23252,0.496729,-1.443397,-0.145006,-0.876058,1.679796,2.762142,-0.348047,3.390394,-2.719938,0.804275,-0.680781,-0.471022,-1.07764,-0.180814,0.281548,0.046857,-0.370844,-0.504342,-4.08344,2.750649,3.285085,-3.530212,'very sure'
1.862288,-3.272256,-0.421131,6.111471,0.903811,3.225621,-1.040232,2.273127,0.321896,-0.174559,1.299125,-0.509142,1.985315,3.001784,-0.530348,2.425901,-2.040606,-2.616129,8.07009,2.154938,1.551563,0.016727,-2.144889,-0.474084,1.091711,0.987625,1.006017,-0.745916,5.563445,-2.507808,'very sure'
3.179497,0.697468,0.055142,1.399598,-0.857307,-0.299524,0.200869,2.804087,-0.048309,-0.777114,-1.285005,-0.68229,1.007828,-0.862527,-5.252562,2.686087,0.399841,2.132553,-0.240632,-2.615104,-2.628868,-0.837391,3.462407,-1.141619,-1.196916,-0.227857,-0.811454,1.248412,-0.166702,-4.197407,'very sure'
0.432595,-0.717074,-0.583566,0.270775,1.748793,-0.913944,-0.578969,1.288783,0.905605,-0.776402,0.28106,-1.642739,0.462932,0.590161,0.029872,1.560789,-0.642298,-3.032957,0.116447,0.663964,2.587456,-2.508362,-0.845851,-0.451312,-1.32138,-2.184233,-9.179137,1.725148,-0.407786,-2.017239,'very sure'
-0.653833,-0.460983,-0.09049,-0.657721,0.457767,0.023131,-0.618266,-0.628939,0.27202,0.229343,0.121847,1.046309,1.162436,0.950317,0.450327,0.220861,-2.681171,-0.061603,-0.572293,-0.029878,-1.903247,0.941963,-1.032922,0.409005,0.317358,-1.392093,1.542996,-0.660118,1.61062,-0.750819,'very sure'
0.630693,-0.161242,2.713811,-3.563093,-0.667073,-1.224921,-1.381506,-2.0608,-0.954578,-0.446773,0.075591,0.965865,4.494025,0.572282,2.634776,-2.814197,1.397304,8.069446,-6.905395,1.618503,1.669708,-3.366861,-0.328913,1.978877,-9.019852,5.079344,1.129683,5.473898,-0.434588,4.267469,'very sure'
2.504716,2.604127,8.044457,3.898329,0.391716,7.634406,5.00355,-7.553882,-7.249193,9.797061,12.196243,4.236191,2.244283,4.491834,7.412684,-9.852138,-5.232046,16.443969,4.149232,-0.376291,-12.935779,3.095945,5.968326,1.509719,8.49814,17.545026,14.127229,7.161198,8.168617,14.594244,'very sure'
-0.761066,-0.401191,-0.51403,0.879459,-0.130444,0.57995,-0.742096,0.276995,0.253208,0.627752,-0.407519,-1.339989,3.752911,1.219577,-1.315826,-0.499565,-1.678135,1.642072,1.021622,0.835738,-1.580945,2.514467,0.850943,-1.697079,-0.548017,2.304918,-1.425746,4.826562,1.977952,-0.5911,'very sure'
0.662924,1.476712,-0.913311,1.372879,-1.094525,0.977912,-0.69047,-2.155407,-1.865223,0.305453,2.241308,0.599521,0.139506,0.340171,0.613903,-1.329541,1.133362,-0.450514,1.074526,-0.121652,2.211036,-0.53765,-1.850529,-0.460482,-0.155537,1.049997,1.618681,-1.172454,-0.347278,1.956437,'very sure'
-0.521888,-1.129202,-0.759318,-0.330892,-0.706977,0.556451,-0.855542,-0.131435,0.160506,0.05007,-0.506951,1.218976,1.31294,0.475546,-1.819396,-1.167197,-2.781854,-1.226388,1.28381,-0.97735,-0.638887,1.501696,-0.604901,0.570867,0.118452,0.405466,0.94545,-0.26837,1.083207,-0.248072,'very sure'
-0.673802,1.055826,0.365577,1.165103,2.919713,0.613728,-0.003757,0.539852,-1.986425,0.03998,3.499662,-0.697695,-0.887241,2.208631,1.725458,0.955028,0.738894,1.990412,0.254283,1.454996,1.048476,0.856865,4.354177,-4.384023,-0.449494,1.079611,-3.538501,1.325879,0.158766,1.32784,'very sure'
-0.441002,-1.464557,-1.359649,-0.327061,2.152361,-0.760678,-0.469117,1.538312,1.74682,-1.718804,-0.862493,1.876747,0.612172,-0.178822,-0.894327,2.597908,-0.798056,-0.062121,-1.762856,7.817976,1.694362,-3.322268,0.9574,0.354268,-2.468542,-0.008102,1.217568,2.170254,-1.324318,-2.979501,'very sure'
-0.771431,-0.962648,0.010575,0.13938,0.044955,-1.012095,1.290562,1.057979,-0.462501,-1.326156,0.447589,0.526352,0.732913,-0.537736,-2.141935,-0.025773,2.265384,-2.275991,0.486917,-1.804692,-0.129689,0.896668,-1.937325,1.163316,-4.298434,-1.161382,-1.797848,0.354782,-3.563172,-2.143792,'very sure'
-1.859383,0.063015,-0.549508,1.011206,-0.191824,1.179622,1.362494,0.1572,-0.903775,-1.208268,0.649955,-1.481465,3.074156,-0.488931,-1.983269,-0.136642,0.890889,1.639245,2.040679,0.215403,0.598,2.118489,1.090093,-1.941037,-3.994355,2.887085,0.474767,0.828872,-2.08648,-1.613004,'very sure'
0.294815,-1.975167,-1.190267,0.017282,1.451483,0.003145,-0.718766,1.722098,0.88397,-0.736618,0.144099,0.288849,-0.083603,0.484551,-1.069415,-1.739481,-3.737897,0.069009,-1.291845,3.072919,0.971045,-0.510339,0.819403,0.322044,-0.425024,0.311855,1.236871,-1.490147,1.420459,1.156463,'very sure'
-0.093446,-2.792801,0.057795,-0.514912,-0.24708,1.007358,1.2253,-0.034138,-2.445934,-1.712025,0.260383,0.716677,-2.661444,2.343638,2.02342,-4.216828,-0.278649,-6.787599,0.139297,-0.032949,-0.443563,4.507127,-3.193461,4.031363,0.344449,-1.580165,3.632984,-3.516318,2.733332,2.61325,'very sure'
-0.384389,0.030527,0.641917,-0.029223,0.883426,0.326794,-0.58639,-0.626296,-0.989222,0.63538,1.629622,1.118216,-0.089362,0.914948,-0.02044,0.582271,-1.82919,1.539099,0.091304,1.620389,-0.866743,-0.008596,2.164608,-2.11003,1.561767,2.344054,1.711942,-0.786966,1.492841,0.326783,'very sure'
-0.245161,-0.489754,0.208736,-0.26709,-0.067667,-0.611885,-0.135745,0.273889,0.373391,0.366946,-0.194252,-0.690596,0.429641,0.45345,-0.0199,-1.40312,-2.339112,-0.268618,0.532105,0.2101,-2.02226,0.730702,2.138195,-1.3092,2.56949,0.474257,-1.03564,1.654845,0.718622,1.245182,'very sure'
0.632867,0.246455,0.475706,1.375806,-0.743519,0.516238,0.939392,0.800096,0.243042,-1.373492,-0.801401,-1.152571,0.012996,1.463074,-1.550242,1.304759,-0.577657,1.602404,0.41488,-0.401001,0.620496,-1.290411,0.825292,-0.213545,-1.299816,0.912071,-1.259936,1.111843,1.000228,-2.02636,'very sure'
-0.09733,0.712315,-0.350546,0.939789,-0.517938,-0.085953,0.510928,-0.389496,-1.021142,0.621788,0.177981,-0.178641,0.874076,-0.332593,-1.627948,1.497774,1.215125,-0.383675,3.259078,-0.844767,-3.335738,2.369858,1.633766,-2.706391,1.867518,1.142712,0.446084,1.060589,-0.196602,-2.329057,'very sure'
0.199774,3.010636,4.685938,-1.406444,-1.493719,-2.294328,1.453028,-2.761613,-2.02261,-0.784536,1.054643,-1.166771,-0.669279,1.95367,1.677938,0.980186,2.398322,2.728189,-1.781575,-3.786644,-2.570393,1.816048,-1.132028,0.577381,1.283711,-2.532172,-0.040254,-1.00262,0.734537,-0.505007,'very sure'
0.84415,-0.300787,1.869685,0.321872,1.243799,-0.843203,-2.423478,-2.270848,0.630287,2.055301,1.457948,1.809901,0.778721,1.870766,-0.901124,3.098445,-1.416803,1.859188,2.136285,3.822561,0.638274,-3.439994,-1.699449,3.052317,2.444755,2.706222,2.469239,1.379556,5.343544,-3.620488,'very sure'
0.875902,0.797363,2.727279,-0.220739,-1.311849,-0.682237,2.071079,0.38398,-2.233626,-0.699828,0.461922,-1.276161,0.231656,0.689629,-3.35869,2.727495,0.60498,3.633281,-1.451,-1.281939,-0.418447,-1.658733,0.766644,-0.522216,-3.906099,1.997118,-1.869435,1.216963,0.258478,-4.27677,'very sure'
3.155477,-1.347652,0.692993,1.947138,1.556667,1.142154,-2.255252,-2.652388,-0.455007,1.640995,3.164155,3.238655,-1.458163,1.244077,0.179031,2.456034,0.096451,-0.800087,4.411901,-0.007854,3.81095,-3.809562,-3.68131,1.225475,1.737661,0.211117,0.740679,-2.174691,2.472945,-1.228545,'very sure'
0.180541,0.268918,-0.422489,0.335056,-0.368697,0.177677,0.291289,0.871177,0.094408,-0.635268,-0.377169,-1.41233,-0.962765,-0.03564,-0.3154,0.785033,2.003174,-1.249595,0.156836,-1.822166,0.550172,0.004608,1.3253,0.287816,0.355734,-0.988602,-1.943043,-1.180239,0.121539,-0.213582,'very sure'
-0.226619,-1.229189,-0.252946,-0.142546,0.443867,0.582094,0.177612,0.23552,0.316734,1.501035,1.161648,-0.511842,-0.05495,1.452254,0.557906,0.70411,-0.388163,5.029045,1.036147,-1.955835,2.738793,-3.579302,0.514329,0.209111,0.207772,1.816132,-0.742965,0.443121,3.075305,3.644824,'very sure'
0.016189,-0.723688,-2.1375,1.322791,0.004289,1.570101,1.167906,1.871428,0.514034,-1.549063,-0.241928,0.010457,-0.467007,0.376313,-0.169979,2.744222,-0.795091,-1.346052,0.814593,0.377726,0.275463,-0.533126,2.168782,-1.717009,0.053176,-0.716167,-1.45316,-0.192051,-0.203719,-1.805735,'very sure'
5.378757,0.61726,3.168928,5.864616,-0.728794,1.862184,1.733935,-0.415909,5.186829,1.255888,5.913551,-0.604952,2.883111,3.304251,5.606204,-3.531252,1.06758,0.440838,2.125931,2.130081,-5.718344,2.80426,-5.857317,11.485817,3.271702,3.792186,5.397642,4.571549,5.494929,9.123098,'very sure'
-0.072074,-0.695714,-0.401776,-0.512358,-0.094369,-0.093462,-0.624487,0.43287,0.587728,-0.459425,-0.241023,-0.822726,0.229856,0.83147,0.692026,-0.871154,-0.279309,1.383752,-1.883406,-1.554084,-0.190764,0.214788,0.632049,1.20127,-0.740621,0.49438,-0.484878,0.8054,2.333349,0.619532,'very sure'
0.670905,-3.500139,-1.399898,0.873989,0.022355,-0.027191,-1.332577,0.636979,3.15553,0.98536,-1.910045,1.788224,-0.106359,-0.795584,-2.105953,3.709488,-5.267334,-6.534343,2.470483,-1.421877,-0.645455,0.140268,-5.388436,1.061587,4.640606,-2.955826,-1.926925,0.3875,1.438282,-4.558485,'very sure'
-0.117616,-0.130195,0.481429,0.071581,0.608702,0.411975,-0.570545,-1.093278,-0.975676,0.918527,1.247462,1.053527,0.856908,1.061056,0.709706,-0.862298,-2.501714,1.840908,-0.84935,4.899106,0.247672,-0.569483,0.933215,-1.81068,2.523455,0.704632,2.981562,2.141249,2.614334,1.96452,'very sure'
-0.504661,-0.525213,1.011537,-0.944035,0.621451,-0.754126,0.603694,0.480107,-0.11127,-0.741142,2.222901,1.465122,0.167807,1.081463,-0.639577,-0.822352,1.515298,1.939702,-0.815488,0.29269,1.561298,-1.986518,-0.353298,1.738457,-3.5305,3.400019,0.120524,0.344838,-0.525371,-0.301976,'very sure'
-0.348084,-0.28139,0.706553,-0.788036,0.596178,-0.174111,-0.289902,-0.506953,0.022524,-0.013757,0.803952,1.109078,0.428598,0.753217,-0.091302,0.833484,-1.522578,1.136012,-1.178011,1.621696,1.611877,-2.480682,-1.1089,0.601195,-2.118689,0.948652,0.292549,0.030441,1.519461,-1.707365,'very sure'
-6.556013,2.29761,-3.518281,2.513673,-2.307502,2.720723,-3.606774,1.238823,2.722485,9.247033,-1.84913,-8.26056,4.762324,0.624738,-13.1311,-1.360984,4.159464,6.161459,3.218037,-3.297609,0.875423,-6.430817,2.612004,2.813154,-0.117364,8.453945,-4.010307,1.222571,1.209416,-5.326286,'very sure'
-1.601541,-0.581513,-0.783623,-0.357643,-0.108818,2.297513,0.827915,-0.539275,-0.037187,0.959962,0.173368,-0.449038,0.077456,1.124821,1.716921,-1.295152,-1.915834,-1.381512,-0.773724,-0.454032,0.504571,0.472978,-0.813749,2.713987,0.736331,0.610986,0.037493,0.146779,2.321332,0.975519,'very sure'
-0.354815,-0.644779,-0.077015,-0.311574,0.08774,0.104244,0.714764,0.688441,0.397262,-0.830729,-0.063708,0.451108,-0.133034,0.440965,0.206165,0.524145,-0.886423,0.359042,0.011019,-1.094664,-0.605685,0.537985,0.520001,-0.515621,-0.8769,-0.435255,-0.352967,0.281139,0.379017,-0.554434,'very sure'
-2.573621,3.43771,3.859039,-0.018693,1.073187,-1.588431,-2.618331,-4.268041,-3.355206,-3.352774,2.430066,1.147549,2.15799,-0.98733,-2.252272,0.645878,10.921534,5.8197,3.636738,3.249136,5.264738,-0.90082,-1.925004,-2.226424,-6.525595,4.076753,5.838355,3.076445,0.223709,-3.562383,'very sure'
